Sample	Contig	Mean	Covered Bases	Length	Read Count
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_313832	0.24918541	752	6595	11
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_314595	0.34808853	684	3132	7
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_314969	0.35842294	401	1824	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_314971	0.7453496	257	1709	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_316430	0.26268888	678	2731	5
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_318051	0.23322964	959	10436	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_319362	1.5880961	2349	5644	60
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_319410	0.06833713	150	2345	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_319569	0.1357631	298	2345	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_320564	0.041147493	150	3601	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_321970	1.4395661	1437	2086	19
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_322214	0.57591856	957	2409	9
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_322426	0.7052074	1090	3549	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_323815	0.84452146	913	2459	13
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_324005	0.67114097	3025	6855	30
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_324617	0.9102731	954	2457	14
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_324833	2.0341828	822	1759	23
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_328280	0.123864576	283	2572	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_329442	0.3497893	567	1811	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_330144	0.12923524	299	2216	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_331628	0.20847811	405	3028	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_332586	0.55013144	1033	2813	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_338862	2.192736	2169	3922	56
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_340645	1.5259353	2065	3331	33
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_341515	0.3856	677	2025	5
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_342231	1.9415671	2915	3915	49
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_342557	0.42402828	676	2980	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_343083	2.4673245	2971	7954	132
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_343885	1.6963389	961	1543	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_345754	0.86199343	1675	3802	21
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_347136	0.9649619	1642	4745	30
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_347673	0.067804426	147	2318	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_349744	0.10373444	300	3042	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_351154	0.78195095	762	2067	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_351897	0.2503477	675	3745	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_352117	0.2636588	517	2987	5
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_352138	2.6161382	1537	1885	31
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_352946	0.36641365	1289	5420	13
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_355216	2.0783176	1397	1529	20
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_355640	0.38663745	414	1976	5
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_355986	1.9144144	1317	1704	21
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_356004	1.1619718	936	1570	11
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_356912	0.39267015	473	2824	7
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_357085	0.2259887	490	2805	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_360162	0.64281815	778	1981	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_361030	0.053342815	150	2962	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_361766	0.1926538	828	5595	7
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_363774	0.1727542	527	6228	7
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_367107	0.2786137	1372	6065	11
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_367761	2.948779	1213	1829	34
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_369631	0.81616163	694	1635	9
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_371220	2.702581	2002	2591	44
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_372379	1.8250964	1361	3003	36
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_373678	0.19876325	450	2414	3
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_374345	0.5339838	941	3122	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_375250	0.29844806	470	2663	5
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_375433	0.6340477	1662	5096	21
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_376653	0.19037871	295	2104	3
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_377209	0.4373178	851	2894	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_377525	0.72401106	2393	4498	21
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_378465	0.1048218	150	1581	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_378942	0.075461626	382	9519	5
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_379557	0.6767505	3468	8976	40
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_379710	0.3644315	619	2208	5
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_380801	0.9420497	3494	7156	44
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_381682	0.6893617	939	2030	9
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_384773	0.91457397	3801	9070	55
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_384891	0.34444445	571	2760	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_385424	0.84030527	1711	3688	20
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_386362	1.6902345	1900	3007	33
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_388465	1.648619	1765	3807	41
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_390368	0.50153565	1152	3406	11
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_390945	0.06599777	296	4635	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_391222	0.022129187	150	5166	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_391889	0.5689273	1331	4662	19
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_392623	0.07204611	150	2232	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_393789	0.3824092	934	3288	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_394398	0.7359747	1034	3002	14
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_395936	0.085608855	145	1505	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_397068	0.908039	921	1792	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.28~k147_397358	0.08073197	150	2008	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_4619	0.07655014	279	4069	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_10547	0.018594272	150	8217	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_10773	0.046772324	227	5324	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_13022	0.03045376	300	10001	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_14586	0.057284705	300	5387	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_18699	0.035435863	150	4383	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_23885	0.025575448	225	11880	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_28520	0.032715376	261	9320	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_28884	0.025935853	300	11717	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_29511	0.1328935	282	2272	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_60049	0.031097751	228	9797	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_66272	0.08711111	242	3525	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_74400	0.06043513	281	5114	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_91299	0.04031263	98	2581	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_103591	0.08928572	262	3510	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_115567	0.044401545	299	6884	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_116885	0.0698812	300	4443	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_118234	0.017897626	150	8531	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_124806	0.06805807	300	4558	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_132214	0.073277965	300	4244	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_132632	0.07926024	300	3935	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_136505	0.10531243	351	4423	3
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_146193	0.014871958	187	12724	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_147970	0.092478424	266	3394	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_165846	0.07961651	573	7347	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_172045	0.09325459	269	3367	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_206526	0.110946745	254	2854	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_216059	0.15511893	300	2084	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_219284	0.02779322	150	5547	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_222081	0.045496184	149	3425	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_230570	0.10710461	253	2951	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_235492	0.12269939	300	2595	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_236514	0.05480453	217	5624	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_238498	0.10500525	300	3007	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_238907	0.073626935	395	6031	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_239663	0.021589793	491	25625	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_241365	0.06808897	300	4556	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_249178	0.06393862	300	4842	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_256104	0.034447122	186	8859	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_260539	0.15641293	265	2068	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_262646	0.12406367	262	2286	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_288324	0.10515247	300	3003	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_297637	0.05451572	253	5653	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_298035	0.08232711	517	11082	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_303206	0.13913882	533	3262	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_329061	0.023830328	259	12739	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_333575	0.031578947	300	9650	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_334421	0.07421088	221	3128	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_340772	0.096556164	300	3257	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_345303	0.08049077	484	7567	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_351856	0.09448819	525	6500	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_355319	0.37946197	214	4016	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_360661	0.013138878	150	7761	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_361481	0.011741122	150	7134	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_361886	0.084745765	208	3690	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_376591	0	36	3808	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_378235	0.022441652	300	13518	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_388077	0.055292908	245	5015	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.5~k147_396057	0.074552685	228	4174	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_2222	1.1166517	3091	4582	33
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_6131	1.1372079	13450	26854	205
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_13041	1.177681	5054	8412	66
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_13380	0.80573297	17761	34443	187
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_15518	0.60758567	5946	15152	61
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_22229	0.7663105	19424	42638	218
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_22786	0.45279643	6046	18030	55
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_24477	0.9522256	12806	25289	164
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_24596	0.7096881	890	3164	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_28915	0.8983082	2684	5588	33
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_29117	1.2499573	7629	17745	147
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_33380	0.6053033	24386	61772	254
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_36818	0.7661516	3564	8369	42
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_38992	0.63235515	6241	13304	56
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_40198	0.607914	4687	11497	46
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_42311	0.6795511	23762	52280	240
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_43612	0.63650334	24829	58709	251
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_43641	1.1161331	7954	12894	97
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_45885	0.5591241	5638	14535	55
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_51708	0.3934383	1155	3960	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_56338	0.70818347	2005	4598	21
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_56849	0.879215	6676	11360	66
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_64363	1.0385314	6252	13905	96
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_66194	1.0610706	13426	29182	209
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_72076	0.62972784	12965	31454	132
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_72553	0.46197626	7607	22465	70
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_72926	0.5060568	16758	47287	160
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_74171	0.68434435	15595	33978	158
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_74881	0.6120673	5743	15663	64
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_78096	0.59808195	2660	7032	28
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_78731	0.671545	1724	4933	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_79652	0.8441589	6145	12836	72
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_81242	0.31630802	3466	12837	27
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_82328	0.46410012	4406	13813	43
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_91547	0.7614213	743	3302	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_93791	1.1545153	5646	11301	86
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_101407	0.5125654	5720	15828	54
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_102053	0.45229018	6107	21393	65
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_102069	0.46507832	2012	6278	19
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_106013	0.5308023	1974	4338	16
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_107744	0.84227353	2714	5780	32
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_110653	0.48827362	892	3220	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_111211	1.2256122	5473	10114	82
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_111907	0.4524648	1473	4126	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_115573	1.1075996	5457	10940	81
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_125193	1.3983126	1583	2402	21
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_129490	0.9499159	10730	19178	123
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_131095	0.61690664	10235	25016	103
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_131872	1.1295253	11934	19845	149
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_135466	0.93739694	15730	29254	183
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_136602	0.7062958	16811	46530	219
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_136904	0.81193125	3198	6084	33
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_136964	0.6090998	2894	8326	35
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_137328	0.8621063	10618	20470	119
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_140007	0.61913717	3927	9723	40
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_151214	0.4950227	6174	18634	61
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_151371	1.0009412	3931	7588	52
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_152224	0.5048172	9752	27033	91
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_152746	0.8259624	6435	14463	79
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_154466	0.63193494	4151	10352	43
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_158694	0.49696624	11368	33607	112
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_159245	0.4973909	1787	4366	14
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_159890	0.6083532	1826	4340	17
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2013_06_06_60m_metaG_bin.8~k147_172657	0.95200616	10124	22257	142
